aesthetics,memory,motion,quality,visual_verbal,frame
0.00856425,-0.01357944,0,0,0.02997895,1217
0.01289388,0,0,0.02047809,0.02987169,1218
0.01088822,0,0.04085758,0,0.00458069,1219
0.06034635,0,0,0.04999184,-0.00624244,1220
0.01208555,-0.00522096,0,0,0.13954151,1221
0,0,-0.03599526,0,-0.07582889,1222
0,-0.01123736,-0.01603835,-0.00910661,-0.03599244,1223
0,-0.0390091,0,0,0.01067395,1224
0,-0.05151275,0,-0.01030311,-0.0428417,1225
0,0,0.03497515,0,-0.00485021,1226
0,0,0,-0.01860628,0.03950868,1227
-0.02719379,0,0,-0.00765819,-0.07084746,1228
-0.01162058,0,-0.01094401,-0.01018115,0.04286783,1229
-0.00655554,0.02736606,0,0,0.06971794,1230
0,0,0,0,-0.07426297,1231
0,0,0.00656106,0.07850882,0.02234728,1232
-0.01236612,-0.04317891,0,0,0.00996177,1233
-0.01921775,-0.00879023,0,0.05651632,-0.03500775,1234
-0.06062008,-0.02720162,0,0,0.04546907,1235
0,-0.02616061,0,0,-0.02348823,1236
0,0,0,-0.04217719,-0.03007451,1237
0,0,0,0,0.01433937,1238
0,0.02127324,0,0,-0.02486249,1239
0.10157922,0.00026478,0,0,-0.03797379,1240
0.04565626,0,-0.0283432,0,0.06948599,1241
0,0,0,0.01320174,-0.08644457,1242
0,-0.01038687,0,0.00640095,0.01961971,1243
-0.00462967,-0.04255518,0.06219743,0.00180033,-0.01377801,1244
0,-0.03477662,0.02684459,0,-0.01924157,1245
-0.03381006,0,0,0,0.09938844,1246
-0.01074455,0,0,-0.04944514,0.00551393,1247
0,0.04620812,0,-0.01089551,0.08203893,1248
0,0.03159891,0,0,-0.05547086,1249
0.12934819,0,0,-0.00040331,-0.10648626,1250
0.08725591,0,-0.03633781,0,-0.01552252,1251
0,-0.01231748,0,0,0.09362487,1252
0,-0.01512537,0,0,-0.08520152,1253
0,0,0,0,-0.00472199,1254
0,0,-0.00143773,0,0.04304315,1255
0,0.06529104,0,-0.02130374,0.10663055,1256
0,0.01105118,0,-0.01826918,-0.02278068,1257
0,0.0460683,0,0,0.09801554,1258
0,0,0,0,-0.07777785,1259
0,0,0,0,0.07436234,1260
0,-0.01557451,0,0,0.03461953,1261
0,-0.02954732,0,-0.01932524,0.01366939,1262
0,-0.0133411,0,0,-0.01320359,1263
0,0,0,0,-0.02329194,1264
-0.00698356,0,0.02075009,-0.04593901,-0.04412204,1265
-0.01348686,0.0128416,0,0,0.01247508,1266
0,0.01336899,0,0,-0.00798831,1267
0,0.01360769,0,0,-0.07862478,1268
0,0,0,0,-0.0464181,1269
0,0,-0.03425142,0.00233722,0.03857082,1270
0,0.00854682,0,0.0342313,0.06066027,1271
0,0,0,0,-0.02064034,1272
0,0,0.06017832,0,-0.0180361,1273
-0.0199536,0,0,-0.02834295,0.08539645,1274
0,0,0,-0.05302191,0.03577165,1275
0,0.01648078,-0.00747974,0,-0.02055921,1276
0.01609788,0,0,-0.01398231,-0.0157757,1277
0,0,0,0,-0.05594319,1278
0,-0.02255874,0,0,-0.03303266,1279
-0.03737969,-0.05425074,0.03150606,0,0.0126779,1280
0,-0.03000878,0,0,-0.06587066,1281
-0.01632668,0,0,0,0.02561224,1282
-0.07859588,0,-0.05769186,0.03629039,-0.05385322,1283
-0.01571535,0.01658003,0,0,0.0022506,1284
0,0.03262071,0,0,0.02205217,1285
0,0.05835499,0,-0.03954758,0.01263733,1286
0.05586323,0,0,-0.04374818,-0.00743185,1287
0.02693769,0,0,0,0.08361792,1288
0,-0.02352658,0,0,-0.05441458,1289
0,-0.01594398,0,0.00708595,0.09912084,1290
-0.03646446,0,0,0,-0.05822157,1291
-0.03047203,0,0,0,-0.00866672,1292
0,0.00654668,0,-0.00489157,-0.00961902,1293
0,0.0189279,0,0,0.08096467,1294
0,0.03137505,0.0138888,0,-0.02011791,1295
0.00227354,0,0,0.02929083,-0.03318837,1296
0,0,0,0.00414735,-0.00262221,1297
0,-0.04197926,-0.00439575,0.00381357,-0.03590477,1298
0,0,0,0,-0.00964679,1299
0,0,0,0,0.00664317,1300
0,0.04684453,-0.00032224,0,0.04745343,1301
0,0.03239433,0,0,0.01231609,1302
0.02341008,0,0,0,-0.00720971,1303
0.02454801,0.0308368,0.00789143,0,-0.04881788,1304
0,0.03248054,0,0,0.02350429,1305
0,0,0,0,0.04831016,1306
0,0,0,0,-0.01188459,1307
-0.06459421,-0.01083602,-0.01309424,0,-0.05833318,1308
-0.00026718,-0.00749858,-0.00541591,0.00184464,-0.10874012,1309
-0.06080525,-0.00559622,0,0,0.08226134,1310
0,-0.002153,0,0,0.05402037,1311
0,-0.00568388,0,0,-0.01291174,1312
0.02751261,0,0,0,0.05120678,1313
0.01581921,0,0,0,0.00981857,1314
0,0,0,0,0.02241234,1315
0,0,-0.00595548,0,-0.06766363,1316
0,-0.02843676,0,0,0.05333869,1317
0,0,0,0,-0.08618976,1318
0,0,0.00504845,0.0069947,0.06675517,1319
-0.05544285,0,0,0,0.01648461,1320
0,0.01195164,0,0,0.00349364,1321
0,0.01544194,-0.02188342,-0.01116558,-0.00042497,1322
0.05048469,0.04154605,0,0,0.03568236,1323
0,0.00564693,0,0,0.04198496,1324
0,0.0063192,0,0.00840021,-0.15968038,1325
-0.01356136,0.00019415,0,0.02822193,0.00881101,1326
-0.06622245,0,0,0,-0.00501409,1327
0,0,0,0,0.08385966,1328
0,0.03116859,0,-0.03835,-0.04081978,1329
0,0,0,0,-0.03561457,1330
0,0,0,0,0.00059566,1331
0.01297856,-0.01778113,0,0,0.07814782,1332
0.02173792,0,0,0,-0.02987822,1333
0.01085244,0,0,0,0.03475429,1334
0.01637143,0.02070204,0,0,-0.05205208,1335
0.00966942,0.03129681,0,0,-0.01210511,1336
0,0,0,0,0.00651985,1337
0.05158785,0.04120702,-0.00692845,-0.03711927,-0.08051684,1338
0.01470101,0.00968417,-0.00476078,0,0.1090954,1339
0.01685438,0,0,-0.05866071,-0.02113691,1340
0,0,0,0,-0.02443099,1341
0,0,0,0,0.03823187,1342
-0.03634588,0,0,0.01012743,-0.05797164,1343
-0.03365103,0,0,0.04676136,-0.09796055,1344
0,0,0,0.02602489,-0.00055346,1345
0,-0.00127499,0,0,0.02936069,1346
0,-0.07721263,0,0,-0.00860492,1347
0,-0.00809985,0,-0.01220504,-0.05126178,1348
0,0,0,0,-0.03302312,1349
-0.0654145,-0.00885398,0.02253773,0,0.1386344,1350
-0.01766133,0,0,-0.06957157,-0.08510406,1351
0,0,0.01376406,-0.008789,0.05616561,1352
0,0,0,-0.01609371,-0.04706249,1353
0.08369058,-0.01644963,0,0,0.08783353,1354
0.01865644,-0.0156542,0,0,-0.06269499,1355
0.08011005,-0.09047259,0,0,-0.02970644,1356
0,-0.03121133,0,0,-0.01101778,1357
0,0,0,0.06723776,0.05074425,1358
-0.00326393,0,0,0,-0.03691097,1359
0,0,0,0,-0.0638991,1360
0,0.03210383,0,0,0.06035183,1361
0,0.02965816,0,0,-0.01159058,1362
-0.0679139,0.03859327,0,0,-0.04862187,1363
0,0,0,0,-0.02866921,1364
0,0,0,0,0.07183569,1365
0.01630238,-0.03914384,0,0,-0.03977656,1366
0,-0.04561879,0,-0.00570351,-0.07427631,1367
0,0,0,0,-0.04957253,1368
-0.0803301,0,0,0,0.03883706,1369
0,0,0,0.02495418,0.01528894,1370
0,0,-0.00709896,0.04104581,-5.36E-05,1371
0,0,0,0,-0.02036293,1372
0.01058144,0,0,0,-0.03563226,1373
0.00803325,0,0,-0.00416315,0.04243933,1374
0,-0.02018841,-0.01145444,-0.00375282,0.08443245,1375
0,-0.03905184,0,0,0.04693562,1376
0.02695638,-0.00485151,0,0,0.01531807,1377
0.05030588,0,0,0,-0.06948109,1378
0.03820103,0,0,-0.05730485,-0.00509359,1379
0,0.01832952,0,0,0.06887427,1380
0,0.02871785,0,0,-0.07106171,1381
-0.01656677,0,0,0.01625736,0.08939618,1382
-0.01475099,0,0,0.02439462,0.00793659,1383
0,0,0,0,-0.00418813,1384
-0.05307517,0,0,0,-0.13201546,1385
-0.04244627,-0.06506466,0,-0.02002722,0.10561291,1386
0,-0.00677849,0,-0.0009783,-0.04277036,1387
0,0,0,-0.03943238,0.04804091,1388
0.00543738,0,0,-0.01071315,-0.00579134,1389
0.07727847,0.0082719,0,-0.03044438,-0.02107211,1390
0,0.04849297,0,-0.03644543,-0.01847386,1391
0,0.01661117,0,0,0.01626546,1392
-0.04751448,0.02707774,0,0,0.03743503,1393
0,0,0,0.00039936,0.03257829,1394
0,0,0,0.03836876,-0.0437341,1395
0.02262106,-0.00554768,0,0.01590081,0.1419462,1396
0,-0.01235153,0,0.00650234,-0.07875954,1397
0,0,0,0,-0.01607898,1398
-0.03113554,0,0.02505037,0.02738144,0.03404212,1399
-0.02434008,0.03379393,0,0,-0.07282391,1400
0,0.02841865,0,0,-0.02469534,1401
-0.02098871,0.02013336,0,0,0.07179022,1402
-0.00681494,2.61E-05,0,0,0.04733309,1403
0,0.01757395,-0.01494222,0.00859684,-0.04884075,1404
0,0,0,0.05154593,-0.05726709,1405
0.03315845,0,0,0,0.09179107,1406
0,-0.03514064,0,0,-0.06219053,1407
0.02187841,0,-0.00183946,0,0.09610932,1408
0,0,0,-0.03317413,-0.04861697,1409
0,0,0,-0.04841928,-0.04181454,1410
0.03230575,0,0.04355015,-0.00605836,0.1391699,1411
0,0.05278557,0,0,0.01837205,1412
0.01786643,0.00945816,0,0,-0.08345076,1413
0.01149004,0,0,0,-0.00793168,1414
0,0,0,0,-0.00118942,1415
0,0.00224863,0,0,-0.12953618,1416
-0.00317262,0.04237914,-0.02836842,0,0.02507511,1417
0,0.01413001,0,0,0.06857263,1418
0,0.00524414,0,0,-0.11409179,1419
-0.03788466,0,0.07068267,0,-0.04714008,1420
0,0,0,0,-0.07720505,1421
-0.03449912,0,0,0,0.06200868,1422
0,-0.03587811,-0.00642141,0.01930007,0.00386525,1423
-0.01363737,-0.04476614,-0.10370642,0,0.00284135,1424
-0.14582317,-0.00149884,0,0,0.06165341,1425
0,0,0,0,0.06662993,1426
0,0,0.00245231,-0.00182838,-0.09876855,1427
0,0.02790576,0,0,0.13069619,1428
0,0,0,0,0.0553576,1429
0,0,0,0,-0.01117214,1430
0,-0.01881272,0.01606069,0,-0.04669414,1431
0.07007315,-0.01077227,0,0,-0.02964601,1432
0,0,0.0454115,0,-0.00997129,1433
0,0,0.03500904,0,0.04345668,1434
-0.02087219,0.00092582,0,-0.01142311,0.03621486,1435
0,0.05115344,0,0,-0.00067352,1436
0,0,0,0,-0.00667721,1437
0,0,0,0,0.01283198,1438
0,-0.08190186,0,0,0.03765718,1439
0.03253699,-0.0280166,0,-0.00150833,0.11054452,1440
0,-0.00831645,0,0,0.00066536,1441
0,0,-0.00343208,-0.01003883,0.08843218,1442
0,-0.01441326,0,0,-0.05092909,1443
-0.04743189,0,0,0,0.00882898,1444
-0.02469656,0,0,0,-0.04905174,1445
0,0,-0.03681699,0,0.08503274,1446
0,-0.01439152,-0.00623748,-0.0201021,-0.01476787,1447
0.01063522,0,0,0,-0.07003592,1448
0.0320478,0,0,0,-0.05293169,1449
0.0044924,0,0,-0.00721104,0.00103206,1450
0,0.01521665,0,-0.00419823,0.00204125,1451
0.01275405,0.0074609,0,0,-0.00575241,1452
0,0.04019571,0,0,-0.02580035,1453
0,0,0,0.05414858,0.01881007,1454
0,0,0,0.01689638,-0.11804116,1455
0.01145792,-0.00858522,0,0,0.07096098,1456
0,0,0,0,0.00068305,1457
0,0,0,-0.07421587,-0.02002535,1458
-0.00034453,-0.04040434,0,0,-0.01678653,1459
0,0,0,0,0.02324975,1460
0,0,0,0.01145108,-0.08460124,1461
-0.08882114,0.00022457,0,0,-0.05707897,1462
-0.0668633,0,0,0.01585747,0.0436546,1463
0,0.02711468,0,0.03252031,-0.03153017,1464
0,0.05480022,0.02045218,0,0.03141991,1465
0.0737159,0.03753633,0,0,0.05987323,1466
0,0,0,0,-0.08276444,1467
0,0,-0.00441752,0,0.10450817,1468
-0.0025327,-0.04531598,0,0.02450584,-0.0504309,1469
0,0,0,0.02681015,0.0418031,1470
-0.00783561,0,0,0,0.03256059,1471
0,0.03868745,0,0.00825279,-0.01158267,1472
-0.03300943,0.05337019,0,0.02250343,0.05763407,1473
0,0,0,0,-0.03606867,1474
-0.04935963,0,0,0,-0.03549424,1475
0,-0.06384617,-0.03534421,0,0.02371201,1476
0,-0.02531303,0,0.00016031,0.02431421,1477
0,0,-0.04019513,0.01093479,-0.01548359,1478
-0.06231682,0,0,0.00388211,0.03738466,1479
-0.05172861,-0.00220951,0,0,0.04946064,1480
-0.03145243,0,0.02835595,0.02401489,-0.03796399,1481
-0.00583741,0,0,0,0.01216827,1482
0,0,0,0,-0.00585123,1483
0,-0.0164489,0,-0.0227373,0.00196012,1484
0.06661471,0,0,-0.01141708,-0.09252939,1485
0,0,0,-0.07008426,0.06663974,1486
0.01753477,0,0,0,-0.06737669,1487
0,0,0.01630911,0,-0.03704545,1488
0.0373178,0,0,0.00025484,0.03623745,1489
0,0,0,0,-0.00961439,1490
0,0,0,0.00086432,-0.09969362,1491
0.01265118,-0.0139105,0,0.10906841,0.14159745,1492
0,-0.0126174,0,0,0.01399417,1493
0.02959209,-0.01320925,0,0,0.08352345,1494
0,0,0,-0.03489343,-0.06879124,1495
0,-0.01794123,0,0,-0.05271254,1496
0,-0.01950889,0,0,0.06352587,1497
0,0,0,0,0.04029082,1498
0,-0.00990151,0,0,0.0314376,1499
0.00646502,-0.02409236,0,0.04750161,-0.13590004,1500
0.03252291,0,0,0.04998067,0.00169877,1501
0.03337604,-0.00705595,0,0,0.0185098,1502
0.02030044,0,0,0,0.06612548,1503
0,0,0,-0.04434467,-0.02582323,1504
0,0.02683361,0,-0.04250332,-0.06622756,1505
0,0.00014633,0,0,-0.0526913,1506
-0.03346303,0.00709651,-0.00728943,0,-0.01106189,1507
0,0.01273186,-0.00410677,0,0.09258629,1508
-0.01956109,0,0,0.00326332,-0.05810124,1509
0,0,0,0.08902194,0.05349631,1510
0,-0.04054489,0.03415403,0.02736546,0.09539987,1511
0.04929727,0,0.03085359,0,-0.05384014,1512
0,-0.02350123,0,0,-0.03514714,1513
0,0,0,-0.04498694,-0.0309865,1514
-0.00915388,0,-0.03018723,-0.07282908,0.03836663,1515
-0.05433248,0.00541729,0,0,0.00472498,1516
-0.04768134,0.00429442,0,0,0.11688768,1517
-0.00033365,0,0,0,0.01866715,1518
0,0,0,-0.024148,-0.02257949,1519
0,0,-0.00152331,0,0.03626495,1520
0,0,0,0,-0.00877045,1521
0.04520268,0,0,0,-0.02022327,1522
0,-0.01354684,0,0,-0.05410313,1523
0,0,0,0,0.10934204,1524
-0.00758362,0,0,0.02854978,-0.02589292,1525
-0.02489185,0.00364099,0,0.01905753,0.00277303,1526
-0.08011885,0.04535075,0,0,-0.02556024,1527
0,0,0,0.05279545,0.03823977,1528
0,0,0,0,-0.11462212,1529
0.05051571,-0.02895256,-0.03015671,0,0.2053716,1530
0.0561254,-0.01843529,0,-0.06498429,-0.14828282,1531
0,-0.01079509,0,0,-0.02595962,1532
0,-0.01996782,0,0,-0.01166026,1533
-0.0987938,0,0,0.01708726,-0.03768005,1534
-0.01100049,0,0,0,0.01510844,1535
0,0,0,0,-0.10820109,1536
0,0,0,-0.03175925,0.00630887,1537
0.03695071,-0.01663363,0,0,-0.13983035,1538
0.06684886,-0.03514716,0,-0.00418114,0.16253154,1539
0,-0.0112236,0,-0.02492742,0.06908525,1540
0,0,0,-0.00049526,-0.00395781,1541
-0.08030693,0,0,-0.00210694,0.00670498,1542
0,0,0,0,-0.00608182,1543
0,0,0,0,-0.06886121,1544
0,0,0.02128303,0,0.07514094,1545
0,0,0,0.02093863,-0.00640142,1546
0,0,0,0,-0.10118332,1547
0.03068068,-0.012324,0.02025174,0,0.17686465,1548
0.10338009,0,0,-0.01039284,-0.14442901,1549
0,0,0.01561759,-0.01722029,-0.04295223,1550
0,0.0041691,0,0,-0.02623675,1551
0,0,0,0,0.13104357,1552
0,0,0,0,-0.09631215,1553
0,0,0,0,-0.04445933,1554
0,0,0,0.00043051,0.05295891,1555
0.01683804,0,0,0,0.05640736,1556
0.04224079,-0.01443318,-0.01011914,0,-0.04440598,1557
0,-0.00507789,-0.00195557,-0.04115179,-0.03093125,1558
0,0,0,0,0.02767282,1559
-0.01928476,0,0,-0.03333978,-0.00344491,1560
0,0,-0.01865434,0,-0.08279031,1561
0,0,0,0,-0.10506626,1562
0,-0.0071197,0,0.05514842,0.09052081,1563
0,0,0,0,0.02707579,1564
0,0,0,0,-0.03641931,1565
0,0,0.01070179,0,0.0167996,1566
0.00248963,0.00402023,0,0,-0.03033259,1567
0,0.00526189,0,0,0.02778334,1568
0.00242088,0,0,0.07873797,0.02085949,1569
0,0,0,0.02785235,0.03038296,1570
0,0,0,0,-0.02049932,1571
0,0.04785258,0,0,0.05443417,1572
0,0,0,-0.05073915,-0.08799579,1573
0.03865251,0,0,0,0.04487668,1574
0,-0.00923105,0,0,-0.03391226,1575
0,-0.01688139,0,0,-0.06451899,1576
-0.0360941,-0.01648802,0,0,0.16146055,1577
-0.01180592,-0.03059448,0,0,-0.11771175,1578
0,-0.0073363,0,0,0.01759779,1579
0,-0.02192596,0,0,0.08176479,1580
0.00237665,-0.01777135,-0.01869307,0,0.01148848,1581
0,0,0,0,0.03006334,1582
0,0,0,0,-0.04421622,1583
-0.02583972,0,0,0,-0.04899811,1584
0,0,-0.00137013,0,0.14311301,1585
0,0,0,0,-0.03600714,1586
0.01250554,-0.02123811,0,-0.06115221,-0.10787358,1587
0.00337851,0,0.04428768,-0.00896288,0.00256884,1588
0.00505479,0,0,0,-0.02370411,1589
0.08989636,-0.01357327,0,-0.07422994,0.05568538,1590
0,-0.00617251,-0.01421695,0,0.00852217,1591
0,-0.0226866,0,0,-0.00020935,1592
-0.08844771,0,0,0.03415138,0.01015315,1593
-0.00596282,0,0,0,-0.00429212,1594
0,0.00295676,0,0.0457495,0.07568623,1595
-0.05901374,0.00348052,0,0.06552538,-0.05129417,1596
0,0,0,0.02526027,0.10095763,1597
0,0,0,0.02355303,-0.09271124,1598
0.04998638,0,0,0.00142987,0.09071382,1599
0,0.01187884,0,0.01530571,-0.00112462,1600
0,0,0,0.01354249,0.09762325,1601
0,0.00542416,0,0.00180955,-0.07718899,1602
0,0.00984175,0,0,0.02260399,1603
0.0487552,0.01336899,0,0,0.01022748,1604
0,0.00897496,0,-0.00884628,0.03458904,1605
0,0,0,0,0.10350361,1606
0.04813206,0.01559552,0,0,-0.09573282,1607
0,0.01217875,0,0.00130775,0.03762995,1608
0,0.00964325,0,0.0391666,0.01370669,1609
-0.02424147,0,0,0,-0.1392739,1610
-0.055906,0,0,0,-0.04406514,1611
0,0,0,0,0.10368193,1612
0,-0.00542815,0,0,0.03142971,1613
0,0,0,0.02042418,-0.00821563,1614
-0.07332997,-0.0188819,0,0.08423422,-0.04595257,1615
0,-0.02098492,0,0,-0.00792651,1616
0,-0.00071719,-0.05309245,0,0.03587374,1617
0,0,0,-0.00629723,0.02565117,1618
0.03112168,0,0,-0.01826216,-0.03737323,1619
0.12128535,-0.01781518,0.00189594,0,-0.0779872,1620
0,-0.01626127,0,0,-0.06470057,1621
0,0,0,0.02545973,-0.00061036,1622
-0.04142179,0,0,0.04674574,0.01260167,1623
-0.09606955,0.00552088,0.02927994,0.04503806,0.05118228,1624
-0.01301576,0.03531812,0.00855054,0.03160972,-0.09093107,1625
0,0,0,0.05814492,0.02362271,1626
0,0,0,0.00172749,0.03499795,1627
0,0,-0.04226488,0,0.01758146,1628
0,-0.03073248,0,0.02316595,-0.11899509,1629
-0.00454673,-0.02449877,0,0,0.10758937,1630
0,0,0,0,-0.07244904,1631
0,0,0,-0.03024082,-0.00525911,1632
0.01741748,0.0146621,0,0,-0.02311962,1633
0.03547995,0.01506126,0,0,-0.02297533,1634
0,0,0,0,-0.02178129,1635
0.02325682,0,0,0,0.04663235,1636
0,-0.02570096,0,0,-0.0225373,1637
0,-0.04052424,0.00071322,-0.00738885,0.09254898,1638
0,0,0,-0.01095963,-0.05260364,1639
0,0,0,-0.01522708,0.0518411,1640
-0.01568446,0.02750297,0,0,-0.05639593,1641
0,0,0,0,-0.00642756,1642
0,0,0.01611707,0,-0.02917394,1643
0,-0.01819985,0,0,-0.05067428,1644
0,0,0,-0.02454183,0.02787264,1645
0,0,0,0,0.0094731,1646
0.00036398,0,0,0,0.09820066,1647
0.00289686,0.02081794,0,0.0664082,-0.0332793,1648
0.04509979,0.00715846,0,0.04292748,0.01547052,1649
0.04408046,0,0,0,0.11729795,1650
0,0,0,0,-0.01272499,1651
0,0,0,0,-0.01356539,1652
-0.03604576,0,0,0,0.03577655,1653
0,0,0,0,-0.1108154,1654
0,0.00758912,0,0,0.04046287,1655
0,0,0,0,-0.02115133,1656
-0.06969257,0,0,-0.02299961,0.11283242,1657
-0.00780279,-0.0090282,-0.00586284,0,-0.17440633,1658
-0.00134843,0,-0.00034978,0,0.0026369,1659
0,0,0,0,0.03060837,1660
0,0.0203869,0,0,-0.00421725,1661
0,0.01087804,0,0,0.04888948,1662
0,0,0.00810548,0.04272001,0.01689842,1663
0.02832794,0,0,0,-0.00063133,1664
0,-0.02656339,0,0,-0.03175068,1665
0,-0.01919957,-0.0017799,0,0.0490776,1666
-0.06923292,0,0,0,-0.09391045,1667
-0.05006021,0,0,0,0.0027262,1668
0,0,0,-0.03260354,-0.01057675,1669
0,0,-0.01232963,0,-0.00428205,1670
0,0,0,0,-0.07009145,1671
0,0,0,0.01102323,0.05366837,1672
-0.01743503,0.01073895,0,0,0.01727165,1673
0,0,0,0,0.00049003,1674
0,0,0,-0.01718026,0.0306149,1675
0,0,0,0,0.0888057,1676
0,-0.00072045,-0.01496177,0,-0.0501083,1677
-0.02619922,0,0,0,-0.02128119,1678
-0.00496825,-0.00690272,0,0,0.00062479,1679
-0.0318006,0,0,-0.07173678,-0.05081067,1680
0,-0.01533473,0,-0.04014345,-0.08363098,1681
0,-0.03455784,0,0,-0.01482777,1682
-0.00238964,0,0,0,0.04081815,1683
0,0,0,-0.00384132,0.00092806,1684
0,0.00188895,0,0,0.00013149,1685
0.02380108,0.01114173,0,0,0.07009445,1686
0,0,-0.00343355,0.03798362,-0.03713966,1687
0,0,0,0,0.01745515,1688
-0.00464747,-0.01403728,0,0,-0.00158062,1689
0,0,0.01738899,0,0.03619552,1690
0,0,0,-0.00404823,-0.01917024,1691
0,0.03960241,0,-0.01630267,-0.09934815,1692
-0.01470309,0.01118411,-0.01331344,-0.00929915,0.00972791,1693
0,0,0,0,0.04025216,1694
0,0,0,-0.02982904,0.00878978,1695
0.03965594,-0.00329073,0,0,-0.03408241,1696
0,0,0,0,0.0004315,1697
0,0,0,0.04624236,-0.05580191,1698
0,3.48E-05,0,0,0.08327054,1699
0,0,0,0.01015405,0.02535252,1700
0.0817841,0,0,0,-0.05574827,1701
0,-0.02741786,0,0,0.0576014,1702
0,-0.03735341,0,-0.04543674,0.00938871,1703
0,0,0.00097819,0,0.02406592,1704
0.00883103,0,0,0,-0.05266054,1705
0,0.02516017,0,0,0.11793418,1706
0,0,0,0,-0.04118349,1707
0,0,0,0.00016986,-0.02252913,1708
0,-0.01949984,-0.0051069,0,-0.12247921,1709
0,0,0,0,0.12143572,1710
-0.06274553,0,0,0.02677302,-0.01358827,1711
0,0.02976284,0,0,0.00654272,1712
0,0.02076143,0,0,-0.08461077,1713
0.01853316,0,0,0.02840471,0.15609745,1714
0.02720815,0,0.06243443,0,-0.03930259,1715
0,-0.01881272,0,0.04063225,-0.00530948,1716
0,-0.04077236,0,0.04458391,0.0171761,1717
0,0,-0.068917,0.01251027,-0.03454657,1718
0.02721335,0,0,0,-0.02336491,1719
0,0,0,0,-0.07914911,1720
0,0,0.02387674,0,0.01452449,1721
0.0014303,0,0,0.00160217,0.02397336,1722
0,0.00345119,0,0,-0.02295573,1723
0,0,0,0.01915592,-0.00409094,1724
0,0,0,0.01035397,0.05663278,1725
0.05113817,0.0149515,0,0.01681275,0.02275482,1726
0.03268567,0,0,0,0.04238896,1727
0.0191669,0,0,0,-0.01373745,1728
0,-0.0034519,0,-0.04857316,0.09404657,1729
0,0,-0.01272649,-0.00613445,-0.09398178,1730
-0.00214422,0,0,-0.00697162,-0.13367394,1731
0,0.0029075,0,0,0.07513795,1732
0,0,0.0244538,-0.00721839,-0.02184282,1733
0.05132965,0.00933536,0,-0.00390048,-0.00270497,1734
0,0,0,-0.00687983,0.05321863,1735
0,0,0,0,-0.00129341,1736
-0.0515838,-0.00785644,-0.04288341,0,-0.12644164,1737
0,0,0,0,-0.00474131,1738
-0.03995658,0,0,0,-0.02561878,1739
0,0.03587231,0,0,0.02608757,1740
-0.06146312,0.04230707,0.0010822,0,0.01444337,1741
0,0.00814041,0.04627734,0,-0.03320308,1742
0,0,0,0,0.02313786,1743
-0.00256145,0,0,0,-0.01808483,1744
-0.04227893,0,0,-0.00327067,0.12624699,1745
-0.04617831,0.01279923,0,0,0.06512608,1746
0,0.03414201,0,0,-0.06706034,1747
0,0.01303757,0,-0.00599745,-0.08168502,1748
0.05099164,0,0,-0.01984513,0.03800292,1749
0.06200329,0,-0.00701834,0,-0.04115436,1750
0,-0.01692449,0,0,0.03906602,1751
0,0,0,0,0.0621075,1752
0,0,0,0,0.08777691,1753
0,0,-0.03519518,0.01022829,-0.04393066,1754
-0.03833862,0.0197552,0,0,-0.02460604,1755
-0.04148721,0,0,0,-0.00567618,1756
0,0,0,-0.04753929,-0.02718959,1757
-0.02213915,-0.02979978,0,-0.015857,-0.00575377,1758
-0.00231624,0,0,-0.02479269,0.04184857,1759
0,0,0,-0.01639715,-0.01153722,1760
0,-0.00232144,0,-0.00272519,0.01215874,1761
0,-0.00221168,0.05758003,0,-0.00793658,1762
-0.06132254,-0.00064801,0,0,0.0450422,1763
0,-0.0186671,0,0,-0.03494432,1764
0,-0.03841362,0,0,-0.05996743,1765
0,-0.00175276,0,0,-0.01029907,1766
0.02508801,0,-0.00147392,0,0.01638416,1767
0,0,0,-0.00325393,-0.06326479,1768
0,0.01074402,0,-0.06941479,0.05177467,1769
0.06482938,0.03868709,0,-0.00681943,-0.00753884,1770
0,0,0,0,0.06957665,1771
0.04712144,0,0,0,-0.06543725,1772
0,-0.00696902,0,-0.00820327,-0.03005518,1773
0,-0.01074474,0.04325685,0,-0.07125146,1774
0,0,0,0,-0.04550283,1775
0,0,0,-0.00301312,0.09127191,1776
0.01213579,0.00105332,-0.06151091,0,0.00717377,1777
0.02886657,0.00612506,-0.00342688,0,0.04746485,1778
0.01410133,0,0,-0.01086286,-0.08403662,1779
0,0,0,0,0.05180707,1780
0,0,0,0,-0.03786517,1781
-0.0207251,0,0,0,0.06328739,1782
-0.03091903,0,0,-0.00606012,-0.06421708,1783
0,0,0,-0.01645956,0.04200946,1784
0,0.01150358,0,0,0.09912083,1785
-0.00087234,0,0,0,-0.06114404,1786
0,0.01946181,0,0.01608368,-0.05139654,1787
0,0,0,0.00574228,0.03580596,1788
-0.00971455,0,0,0.03237924,0.06643691,1789
0,-0.00137932,0,0,-0.05393271,1790
0,0,0,0,-0.00515348,1791
-0.0355979,0,0,0,-0.07865745,1792
-0.0244374,0.00851785,0,0.05282669,0.06657984,1793
0,0,0,0.01458011,-0.03007124,1794
0,0,0,0,-0.00325026,1795
0.01391517,0,0,0,-0.00109358,1796
0,0,0,-0.02890098,-0.04402158,1797
0,-0.00766411,0,-0.05546984,0.01025524,1798
0,0,0.00457038,-0.05676163,0.053266,1799
0.02537983,0,0,0,-0.05028172,1800
0,-0.01743702,0,0,0.05063045,1801
