index,aesthetics,memory,quality,anomaly
1316,0.24770318,,0.54444462,0.770762344
1317,0.371210943,,0.641286813,0.714845528
1318,0.358434092,,0.387678169,0.73886842
1319,0.119852221,,0.652369919,0.875377199
1320,0.408285288,,0.653775929,0.66962167
1321,0.441148288,,0.640632272,0.440058678
1322,0.382492989,,0.643098429,0.487582531
1323,0.287390434,,0.653684133,0.440597215
1324,0.250391386,,0.517698328,0.559477254
1325,0.263238158,,0.705615595,0.603363971
1326,0.105442811,,0.794817257,0.624343326
1327,0.321373405,,0.706448076,0.542464756
1328,0.28035284,,0.455297034,0.53384249
1329,0.103400257,,0.458401196,0.441787574
1330,0.145880234,,0.505122391,0.458529366
1331,0.238985493,,0.491519152,0.571858351
1332,0.130332287,,0.6131471,0.645950135
1333,0.106143707,,0.624710367,0.544774311
1334,0.178903327,,0.53244548,0.400972644
1335,0.073997149,,0.757563043,0.392876695
1336,0,,0.738078257,0.438297436
1337,0.077394861,,0.784596392,0.515019223
1338,0.108197526,,0.817213999,0.398431846
1339,0.101903687,,0.744487985,0.16027836
1340,0.212507194,,0.635418836,0.165757389
1341,0.146860799,,0.634012606,0.25304785
1342,0.26841406,,0.545910832,0.349511478
1343,0.272928571,,0.539063287,0.387094326
1344,0.363316341,,0.5265002,0.380282109
1345,0.448328646,,0.676058652,0.314153007
1346,0.311504645,,0.571360078,0.348549991
1347,0.227724096,,0.548142602,0.311171287
1348,0.392391002,,0.661566606,0.255763464
1349,0.443312599,,0.643658163,0.346001214
1350,0.488633921,,0.689811643,0.32681171
1351,0.371954589,,0.873155766,0.389413728
1352,0.586084586,,0.699628565,0.392915726
1353,0.534317435,,0.737182717,0.369844043
1354,0.520586955,,0.673808995,0.375182975
1355,0.481795669,,0.552269611,0.411268816
1356,0.450395632,,0.55399384,0.321025244
1357,0.456498658,,0.646815578,0.360729532
1358,0.281134816,,0.677678675,0.570101781
1359,0.376460193,,0.535508637,0.633811422
1360,0.3422161,,0.455775618,0.607944624
1361,0.469890881,,0.683708269,0.63823868
1362,0.442849874,,0.405013737,0.581378418
1363,0.540247198,,0.612014944,0.565549234
1364,0.691874833,,0.565750313,0.530263147
1365,0.446763829,,0.361114724,0.588219028
1366,0.3619872,,0.41164261,0.497038767
1367,0.519706719,,0.471330714,0.439295584
1368,0.424071818,,0.612007596,0.414476891
1369,0.519486468,,0.574327293,0.286834344
1370,0.523372909,,0.684300308,0.132190421
1371,0.426231459,,0.476204144,0.234975746
1372,0.401166416,,0.39343369,0.334080662
1373,0.498696488,,0.515579443,0.251433606
1374,0.522316475,,0.552005332,0.186786126
1375,0.602514839,,0.477065578,0.126458154
1376,0.562326851,,0.495733291,0.240358813
1377,0.408872565,,0.573522235,0.296402931
1378,0.367962623,,0.658983177,0.293949829
1379,0.207229512,,0.619350834,0.175205718
1380,0.403274196,,0.60458975,0.173602975
1381,0.385999679,,0.588292093,0.270558848
1382,0.458493646,,0.68395225,0.240786005
1383,0.441875685,,0.858929851,0.227885276
1384,0.37754157,,0.534821455,0.140670002
1385,0.438547245,,0.629656978,0.240610686
1386,0.424643249,,0.743943111,0.291540287
1387,0.460308925,,0.733855958,0.150986158
1388,0.376758251,,0.729850974,0.20472295
1389,0.33075471,,0.690821345,0.184131684
1390,0.36561398,,0.681323037,0.198208107
1391,0.403298998,,0.500257154,0.320594386
1392,0.265053676,,0.465533706,0.447080429
1393,0.216945926,,0.733016848,0.384547274
1394,0.352238422,,0.503757607,0.43848476
1395,0.300136522,,0.552594135,0.390090206
1396,0.344389109,,0.573691766,0.299519644
1397,0.27669032,,0.567587855,0.347178418
1398,0.463495938,,0.492733963,0.329376373
1399,0.64152653,,0.451462196,0.261128561
1400,0.622796302,,0.599674596,0.353623895
1401,0.549404244,,0.551091294,0.345175079
1402,0.55801213,,0.509017181,0.330561915
1403,0.515989804,,0.599194414,0.329059519
1404,0.551285162,,0.520852625,0.290823196
1405,0.611198102,,0.444783747,0.308753191
1406,0.36323905,,0.359806874,0.262377287
1407,0.351029503,,0.377704962,0.20909378
1408,0.296095589,,0.368539487,0.279823016
1409,0.403651491,,0.26128842,0.296720576
1410,0.565564239,,0.425205426,0.306501501
1411,0.255829117,,0.485007825,0.301297491
1412,0.174635198,,0.534164614,0.274271818
1413,0.307627033,,0.474770982,0.195987255
1414,0.25186846,,0.429469812,0.384284259
1415,0.230422958,,0.442231013,0.380345724
1416,0.203823146,,0.327205726,0.376912229
1417,0.235663407,,0.408057139,0.36427013
1418,0.104004474,,0.330755111,0.335956483
1419,0.256846489,,0.337433157,0.283504934
1420,0.185396896,,0.484717116,0.292844147
1421,0.189041071,,0.645817138,0.300581551
1422,0.223453623,,0.607773877,0.206042192
1423,0.283267462,,0.554034745,0.183344149
1424,0.430620436,,0.485290258,0.451815843
1425,0.221699614,,0.382216543,0.48392074
1426,0.183763454,,0.586472272,0.545307744
1427,0.308877582,,0.415306727,0.583981322
1428,0.230981084,,0.328287432,0.458625113
1429,0.332639593,,0.330104055,0.289217865
1430,0.377714843,,0.334124921,0.206812978
1431,0.361078147,,0.471256734,0.109391097
1432,0.302444849,,0.354985358,0.257047269
1433,0.194272216,,0.370879155,0.258569936
1434,0.331924278,,0.420666223,0.309713816
1435,0.449213173,,0.327002134,0.588927996
1436,0.478793757,,0.411350957,0.605414249
1437,0.600512051,,0.350291923,0.573783843
1438,0.462944593,,0.474448068,0.735686151
1439,0.565947556,,0.293222664,0.521015655
1440,0.544925375,,0.347904321,0.289982398
1441,0.466222924,,0.473221026,0.187656612
1442,0.5718934,,0.483170051,0.208701379
1443,0.436130977,,0.493877726,0.268280705
1444,0.378955844,,0.570507481,0.408089279
1445,0.434804548,,0.520063531,0.491643121
1446,0.42918496,,0.381882562,0.568546911
1447,0.506147449,,0.605496178,0.464741515
1448,0.412500597,,0.541081414,0.358735896
1449,0.441597707,,0.620622844,0.334773025
1450,0.476069935,,0.555874025,0.35742413
1451,0.635470114,,0.511740751,0.34510787
1452,0.633715087,,0.591360203,0.338082956
1453,0.332991746,,0.558363371,0.227106008
1454,0.443964836,,0.624306989,0.259883428
1455,0.52421806,,0.694470748,0.133101879
1456,0.254077126,,0.558437659,0.345186724
1457,0.228762275,,0.712768445,0.350806856
1458,0.437806486,,0.640321648,0.342848273
1459,0.5104277,,0.647472298,0.290781433
1460,0.417209364,,0.64982268,0.304712584
1461,0.335684037,,0.689817237,0.295677646
1462,0.360269017,,0.487525654,0.411647632
1463,0.497132495,,0.637907733,0.444638109
1464,0.511137377,,0.754960171,0.522072745
1465,0.491080762,,0.554277063,0.535070946
1466,0.401021567,,0.468182399,0.371330338
1467,0.487091746,,0.606639317,0.354916613
1468,0.41695583,,0.626502457,0.23789881
1469,0.439634337,,0.767195633,0.246125512
1470,0.489498889,,0.668871404,0.194736875
1471,0.378705051,,0.69291922,0.183794559
1472,0.441056243,,0.815464467,0.311305203
1473,0.223120711,,0.689979153,0.294852661
1474,0.373276906,,0.727636808,0.314985467
1475,0.394485539,,0.773853518,0.526182718
1476,0.335135749,,0.67876748,0.5817269
1477,0.253246417,,0.673313631,0.665972818
1478,0.290615674,,0.638683568,0.505383067
1479,0.283856729,,0.757375376,0.48763903
1480,0.385024834,,0.790108086,0.268581529
1481,0.303325064,,0.670712273,0.205549803
1482,0.255421033,,0.59104092,0.267993035
1483,0.135484016,,0.622376383,0.293529106
1484,0.213623098,,0.705146721,0.396014541
1485,0.288282222,,0.622697992,0.413049898
1486,0.231522042,,0.701870778,0.351257194
1487,0.246927928,,0.733500826,0.384913439
1488,0.252117931,,0.648352788,0.382000007
1489,0.259322677,,0.697888392,0.29132572
1490,0.234673874,,0.730932838,0.197134269
1491,0.23989062,,0.670118188,0.230351245
1492,0.311097408,,0.702837337,0.242727382
1493,0.351944549,,0.733898232,0.270798716
1494,0.258193636,,0.590807411,0.257192757
1495,0.327388717,,0.700640509,0.303353735
1496,0.451590261,,0.653723969,0.382095681
1497,0.328049611,,0.725754597,0.400180293
1498,0.170834625,,0.649145985,0.527253322
1499,0.342869248,,0.724982447,0.413199483
1500,0.377869315,,0.819479889,0.271760636
1501,0.256384582,,0.732612726,0.225239603
1502,0.260816874,,0.758888231,0.207332466
1503,0.251978618,,0.740260513,0.048372918
1504,0.276213474,,0.678696573,0.04058534
1505,0.174445048,,0.680649628,0.142322056
1506,0.089637612,,0.605800922,0.321702728
1507,0.181682397,,0.650667679,0.342354159
1508,0.374665345,,0.635893827,0.488643575
1509,0.28789917,,0.660518315,0.407524361
1510,0.216875521,,0.568730196,0.265768732
1511,0.213661885,,0.649892126,0.166211752
1512,0.362449227,,0.649797411,0.069694141
1513,0.273241464,,0.514394575,0.233153764
1514,0.273062253,,0.550712374,0.33428344
1515,0.120929805,,0.669305361,0.403348617
1516,0.16492619,,0.755315998,0.266756816
1517,0.291645094,,0.649585452,0.328839921
1518,0.274061175,,0.752756731,0.347290122
1519,0.188544479,,0.744281653,0.38994407
1520,0.256372548,,0.755262591,0.380804904
1521,0.282069106,,0.606107126,0.254301824
1522,0.222448859,,0.430351067,0.462848514
1523,0.250785335,,0.600875308,0.466470555
1524,0.385382904,,0.619573639,0.422542506
1525,0.429169684,,0.485692246,0.318142002
1526,0.389424229,,0.393453498,0.302929131
1527,0.37136433,,0.488688972,0.277353669
1528,0.32919624,,0.348295405,0.32022434
1529,0.274871269,,0.403730888,0.207040412
1530,0.338375005,,0.401875577,0.097389894
1531,0.414713508,,0.349490399,0.112478267
1532,0.397695249,,0.372023671,0.251921826
1533,0.490873403,,0.548857952,0.373643846
1534,0.548785965,,0.465524482,0.297143815
1535,0.335637459,,0.435119422,0.214061875
1536,0.446653014,,0.456588848,0.251242473
1537,0.409262799,,0.521396097,0.383451008
1538,0.472993712,,0.322240866,0.39625671
1539,0.354260487,,0.509439576,0.359856171
1540,0.419971425,,0.545523332,0.236041462
1541,0.234736791,,0.56616709,0.188470311
1542,0.276020425,,0.696543899,0.410388986
1543,0.667834388,,0.736614104,0.503601914
1544,0.412899774,,0.620675094,0.512776158
1545,0.478194166,,0.573131258,0.478757415
1546,0.342401899,,0.673019961,0.510990261
1547,0.444924773,,0.663780252,0.352158373
1548,0.425539665,,0.776571295,0.346162876
1549,0.473288213,,0.782303177,0.237255613
1550,0.464236976,,0.711493274,0.292791457
1551,0.438959865,,0.717840376,0.31593531
1552,0.453689253,,0.470176039,0.376313528
1553,0.390704214,,0.550359196,0.362966486
1554,0.478189202,,0.520823696,0.221190802
1555,0.372521765,,0.658450337,0.167556441
1556,0.482295112,,0.749516287,0.274331192
1557,0.386021196,,0.70276223,0.468809221
1558,0.453113055,,0.586311541,0.43340532
1559,0.542780645,,0.719492912,0.421266536
1560,0.470680084,,0.828038051,0.39930492
1561,0.442035432,,0.744040775,0.213695135
1562,0.444574028,,0.700087966,0.132657795
1563,0.469279447,,0.728621919,0.064698516
1564,0.453148987,,0.646306614,0.127165324
1565,0.439344802,,0.65134641,0.139457863
1566,0.459567891,,0.60636249,0.009521001
1567,0.423932674,,0.596726752,0.211324912
1568,0.325857516,,0.632643618,0.325714869
1569,0.35150959,,0.701170112,0.208809992
1570,0.325820209,,0.665435215,0.192497045
1571,0.381584868,,0.714424237,0.166143033
1572,0.298545962,,0.634597754,0.100220662
1573,0.362755921,,0.773394517,0.322182178
1574,0.270493846,,0.830021065,0.392930462
1575,0.139971568,,0.738372347,0.579591083
1576,0.252214455,,0.707060093,0.499217929
1577,0.237984353,,0.736225307,0.411410279
1578,0.4409131,,0.768305394,0.310711389
1579,0.403476828,,0.664547728,0.281797962
1580,0.557183825,,0.714578822,0.270818484
1581,0.424799322,,0.834192066,0.411692342
1582,0.442420627,,0.806401428,0.201656913
1583,0.43539821,,0.847053697,0.139013779
1584,0.460477138,,0.755723169,0.148913453
1585,0.422458651,,0.827527665,0.113370245
1586,0.434710492,,0.908262295,0.083530265
1587,0.329161407,,0.859456735,0.199869794
1588,0.376585008,,0.815192539,0.232926043
1589,0.265961945,,0.785706828,0.317496218
1590,0.336137119,,0.704269471,0.359899515
1591,0.302712198,,0.70224173,0.383416146
1592,0.380345066,,0.780672637,0.163675627
1593,0.383197794,,0.787612855,0.267966726
1594,0.297199716,,0.741800496,0.284884701
1595,0.266000632,,0.752899572,0.512753156
1596,0.277714768,,0.648285911,0.54504286
1597,0.320155915,,0.672099002,0.463456057
1598,0.285157109,,0.855248243,0.390182358
1599,0.296010269,,0.810876988,0.336338606
1600,0.302052034,,0.918363246,0.32246762
1601,0.100158761,,0.765701429,0.270632886
1602,0.277347997,,0.691376646,0.403051962
1603,0.22851813,,0.80909937,0.390745119
1604,0.332139208,,0.906984419,0.385873058
1605,0.33243432,,0.835333642,0.328341206
1606,0.310847038,,0.743539954,0.345896914
1607,0.425683045,,0.813505395,0.346235692
1608,0.352896864,,0.838685455,0.304939515
1609,0.334689114,,0.825311598,0.268534088
1610,0.355301403,,0.84640019,0.221459998
1611,0.309339802,,0.896342609,0.234089087
1612,0.258685568,,0.635603085,0.252965762
1613,0.444108945,,0.73229045,0.370474588
1614,0.411988091,,0.600146896,0.342993186
1615,0.352826378,,0.533443221,0.584827224
1616,0.425024331,,0.759806711,0.726214892
1617,0.497193329,,0.844350829,0.658732187
1618,0.633681189,,0.754908383,0.599668324
1619,0.421643871,,0.840235813,0.553831748
1620,0.432228757,,0.738216165,0.363577983
1621,0.423177863,,0.845613316,0.410220783
1622,0.512629423,,0.683131759,0.399001076
1623,0.417602559,,0.784521751,0.571994064
1624,0.497353503,,0.588642879,0.435685907
1625,0.508679144,,0.606210051,0.46793701
1626,0.279972014,,0.568830966,0.430434743
1627,0.440512503,,0.538110153,0.303279985
1628,0.604090186,,0.569426016,0.268149665
1629,0.507979039,,0.371751019,0.233877683
1630,0.431560067,,0.624422344,0.373017686
1631,0.514433985,,0.596125585,0.4401936
1632,0.356311046,,0.606746945,0.527378468
1633,0.536974412,,0.564416288,0.416569651
1634,0.587915522,,0.526017412,0.422573343
1635,0.536299898,,0.696621214,0.33416347
1636,0.457846479,,0.742852733,0.178033898
1637,0.45347371,,0.687843613,0.163528485
1638,0.410116185,,0.75290816,0.335618281
1639,0.488278741,,0.524371909,0.381602286
1640,0.618240855,,0.682309125,0.408813126
1641,0.584050994,,0.6687118,0.235707213
1642,0.431422034,,0.645747063,0.183346377
1643,0.499462824,,0.612279844,0.160048411
1644,0.50996628,,0.646140256,0.159930525
1645,0.557318857,,0.686220442,0.092832459
1646,0.509153742,,0.709378831,0.06147283
1647,0.532450566,,0.791717624,0.135383113
1648,0.45337193,,0.744543987,0.185512313
1649,0.531018391,,0.7285245,0.208204821
1650,0.307096364,,0.585312452,0.447051389
1651,0.383749094,,0.56759025,0.550961229
1652,0.453536023,,0.6946687,0.689313554
1653,0.519906108,,0.738139919,0.523837653
1654,0.544832432,,0.737301553,0.37314736
1655,0.658991363,,0.737629387,0.348858075
1656,0.521521334,,0.717794243,0.234885822
1657,0.52724722,,0.760449661,0.163972569
1658,0.518909633,,0.693382109,0.169190884
1659,0.5333646,,0.764016101,0.235997039
1660,0.29813465,,0.763318817,0.396797547
1661,0.445365153,,0.772530999,0.366674209
1662,0.449326187,,0.757857225,0.286916864
1663,0.535315091,,0.671646826,0.254915046
1664,0.53039121,,0.721005032,0.343202433
1665,0.528138298,,0.724710977,0.411656977
1666,0.479567002,,0.598902466,0.319135334
1667,0.52210244,,0.607232491,0.400142771
1668,0.513545827,,0.547601769,0.448375376
1669,0.494588029,,0.665954976,0.421341652
1670,0.439386097,,0.643042993,0.230429524
1671,0.368323917,,0.543980771,0.210899158
1672,0.442948823,,0.520954821,0.243152562
1673,0.313967063,,0.495748321,0.259811834
1674,0.410396418,,0.515318137,0.150819033
1675,0.494559958,,0.464738263,0.13670329
1676,0.357639716,,0.599556658,0.245083948
1677,0.387472993,,0.622296781,0.410066956
1678,0.351625111,,0.661354576,0.469310595
1679,0.193555821,,0.42812299,0.448759799
1680,0.159803539,,0.648387139,0.479976023
1681,0.36468689,,0.668566206,0.440321262
1682,0.402325195,,0.571046542,0.435547175
1683,0.20763254,,0.569343773,0.37339147
1684,0.389513569,,0.651739378,0.306221522
1685,0.366660636,,0.734602037,0.256644517
1686,0.459756063,,0.713978017,0.206591152
1687,0.333658699,,0.540240711,0.280162656
1688,0.478485621,,0.681740055,0.20615023
1689,0.422844166,,0.777714657,0.129076368
1690,0.499678085,,0.717048268,0.111614897
1691,0.390238096,,0.65050592,0.207662978
1692,0.271393668,,0.70238546,0.281406136
1693,0.309758424,,0.727424388,0.26690942
1694,0.474623769,,0.657035283,0.252109365
1695,0.455514129,,0.537756763,0.351452856
1696,0.484618384,,0.647738761,0.284335238
1697,0.404191931,,0.625696318,0.331479556
1698,0.419059582,,0.578457143,0.464617735
1699,0.371468857,,0.500174752,0.577208137
1700,0.437677154,,0.537039176,0.536307596
1701,0.314750157,,0.690749898,0.456204932
1702,0.472484912,,0.533387615,0.319330923
1703,0.34194154,,0.445597763,0.528245647
1704,0.337939151,,0.578688977,0.663563204
1705,0.257921414,,0.588008267,0.609234467
1706,0.560032047,,0.565256566,0.467702677
1707,0.412352154,,0.464329342,0.380508321
1708,0.278679539,,0.40369002,0.395400313
1709,0.483085629,,0.411428846,0.611756576
1710,0.353848785,,0.712970128,0.639656975
1711,0.43055658,,0.525162827,0.486458662
1712,0.157675574,,0.715053385,0.491617315
1713,0.339993173,,0.701455739,0.481192116
1714,0.26509878,,0.784909804,0.173167803
1715,0.243757363,,0.646237209,0.251192156
1716,0.2177814,,0.583866639,0.309718633
1717,0.265976704,,0.610710828,0.416919211
1718,0.23965586,,0.694458426,0.498888064
1719,0.388999366,,0.652182426,0.601141681
1720,0.331107592,,0.572702006,0.592596543
1721,0.337255725,,0.745464517,0.633948069
1722,0.347643043,,0.783095298,0.515837954
1723,0.307416369,,0.721323075,0.396642786
1724,0.266373156,,0.718074193,0.429290604
1725,0.277831183,,0.815332868,0.382039757
1726,0.131605243,,0.812967897,0.315370752
1727,0.140464363,,0.618299058,0.318548061
1728,0.188757774,,0.703024121,0.292161056
1729,0.279733691,,0.68350716,0.281382271
1730,0.418124208,,0.820082729,0.41901499
1731,0.323964076,,0.866237141,0.384710373
1732,0.198418299,,0.846576311,0.259513669
1733,0.310680485,,0.762310097,0.273459341
1734,0.326858672,,0.714924934,0.249992237
1735,0.259185946,,0.787669269,0.237556582
1736,0.39819042,,0.693615544,0.32889951
1737,0.288382552,,0.714942263,0.296888132
1738,0.360127217,,0.743250114,0.144154605
1739,0.313847126,,0.5719543,0.166036936
1740,0.24298372,,0.750054476,0.237102649
1741,0.357188633,,0.732336402,0.341477132
1742,0.529700095,,0.662654642,0.299009213
1743,0.406063012,,0.818744927,0.378722135
1744,0.32481462,,0.928079783,0.458334567
1745,0.368728192,,0.752585266,0.533303522
1746,0.411784793,,0.59393349,0.562273591
1747,0.522082088,,0.723288715,0.513214204
1748,0.473703119,,0.555874262,0.645064051
1749,0.610183269,,0.649339425,0.545666936
1750,0.400275552,,0.681651154,0.675051532
1751,0.366747133,,0.831261141,0.474961637
1752,0.244706108,,0.630501644,0.30591351
1753,0.298090741,,0.581233617,0.4621072
1754,0.242523017,,0.616459857,0.329143261
1755,0.336644238,,0.606681582,0.422278988
1756,0.290658059,,0.525669271,0.50634894
1757,0.141654837,,0.579432639,0.359353575
1758,0.337249858,,0.796766277,0.407226053
1759,0.35974965,,0.629335291,0.414807833
1760,0.410995867,,0.599843798,0.351630547
1761,0.157217762,,0.633495625,0.393705489
1762,0.059371373,,0.830154987,0.280560521
1763,0.281171226,,0.798972605,0.197733689
1764,0.153451811,,0.816588668,0.239964758
1765,0.214976367,,0.8165594,0.33352703
1766,0.202292133,,0.548017419,0.525651513
1767,0.122001326,,0.669229664,0.382905858
1768,0.235595725,,0.478936202,0.339027336
1769,0.433414825,,0.530297272,0.646961149
1770,0.352477159,,0.559543997,0.637368266
1771,0.426378319,,0.564091415,0.537653866
1772,0.429509481,,0.588439221,0.476297556
1773,0.250786694,,0.513197701,0.387575285
1774,0.443369816,,0.644632412,0.549382997
1775,0.499675197,,0.599191416,0.637114956
1776,0.451092815,,0.58172368,0.739217046
1777,0.581830989,,0.555310553,0.789342436
1778,0.697169649,,0.674014695,0.895801053
1779,0.309922359,,0.533105872,0.811869832
1780,0.351425053,,0.63644877,0.616871812
1781,0.329957419,,0.459513403,0.654194016
1782,0.476144152,,0.452964959,0.777096333
1783,0.274454339,,0.50632809,0.654838722
1784,0.542332159,,0.605048526,0.482163811
1785,0.41746747,,0.613337068,0.449797697
1786,0.358032387,,0.482927737,0.370856423
1787,0.382581507,,0.526630631,0.488252826
1788,0.210074213,,0.57221623,0.698784238
1789,0.28175692,,0.337631139,0.61199321
1790,0.312144113,,0.654519978,0.528538133
1791,0.425545165,,0.701614574,0.505870999
1792,0.405832561,,0.697276516,0.484131784
1793,0.462502265,,0.584757326,0.461779995
1794,0.417042987,,0.600147544,0.350680704
1795,0.394052453,,0.613380934,0.372581005
1796,0.556560075,,0.678573391,0.28154652
1797,0.509336269,,0.671789072,0.291363674
1798,0.504668236,,0.678096387,0.258083011
1799,0.347771435,,0.742424387,0.338786964
1800,0.430015686,,0.744372759,0.321494415
1801,0.332123862,,0.686644755,0.375960589
1802,0.2814546,,0.583221127,0.257114335
1803,0.374383564,,0.741900947,0.253979723
1804,0.429859352,,0.722893821,0.284586104
1805,0.360772443,,0.74809971,0.368966297
1806,0.480180165,,0.797275479,0.357805102
1807,0.470968687,,0.718423312,0.653358465
1808,0.718869258,,0.65510926,0.795949718
1809,0.8084423,,0.587300806,0.730305097
1810,0.63120585,,0.4630564,0.76718487
1811,0.772442828,,0.427790182,0.644003438
1812,0.723971766,,0.383152735,0.391951938
1813,0.828655946,,0.286886304,0.360740817
1814,0.846194136,,0.365888669,0.473203126
1815,0.859084929,,0.43014666,0.321248868
1816,0.861031171,,0.455525478,0.749650871
1817,0.875160002,,0.431930662,0.74277008
1818,0.489498354,,0.371833753,0.732286153
1819,0.496340553,,0.347112575,0.822070114
1820,0.507279298,,0.436883091,0.865526117
1821,0.529250872,,0.388629474,0.883313355
1822,0.568606522,,0.39745785,0.679329995
1823,0.716329817,,0.431266103,0.631004519
1824,0.541017902,,0.283444763,0.797319924
1825,0.54949754,,0.252327235,0.839702951
1826,0.670089365,,0.3988028,0.913573195
1827,0.685546833,,0.678951517,0.784001132
1828,0.491266504,,0.640735775,0.717871742
1829,0.654175602,,0.633452889,0.582527014
1830,0.613681579,,0.341814445,0.73920116
1831,0.693022765,,0.362361363,0.610320382
1832,0.68706527,,0.424544909,0.50303484
1833,0.672044408,,0.46398176,0.393967066
1834,0.606867258,,0.484636645,0.620562499
1835,0.426028605,,0.499890835,0.732262935
1836,0.458159555,,0.5274651,0.534446295
1837,0.470990604,,0.593813422,0.624188493
1838,0.680373721,,0.53833186,0.587065544
1839,0.648517001,,0.558613852,0.680470324
1840,0.650228415,,0.594275492,0.724520571
1841,0.64930391,,0.531162931,0.655386388
1842,0.707609439,,0.630427361,0.544293854
1843,0.655681758,,0.529187607,0.567208189
1844,0.75623373,,0.328750458,0.572915154
1845,0.881735804,,0.507623702,0.69574717
1846,0.737592454,,0.772986706,0.603952825
1847,0.721192784,,0.633661829,0.505389321
1848,0.650715044,,0.53101545,0.429038587
1849,0.516503117,,0.443470116,0.544734273
1850,0.753564144,,0.47875753,0.666831515
1851,0.70618047,,0.533667216,0.524850321
1852,0.603152406,,0.608143577,0.557029399
1853,0.755521172,,0.5194828,0.563957776
1854,0.68699144,,0.484501011,0.418660326
1855,0.709623606,,0.470208232,0.360775608
1856,0.808075147,,0.481555181,0.543136561
1857,0.904958646,,0.597924762,0.717446131
1858,0.726403291,,0.6686286,0.883418446
1859,0.45488846,,0.611155078,0.784523424
1860,0.620162313,,0.556316283,0.745363711
1861,0.513828128,,0.571811847,0.546655595
1862,0.574553562,,0.589905349,0.584365601
1863,0.659454529,,0.793035589,0.51599293
1864,0.720155194,,0.783458946,0.44888746
1865,0.605599974,,0.695173925,0.638371158
1866,0.688919515,,0.57581382,0.497144792
1867,0.688057376,,0.543880158,0.545821194
1868,0.845521958,,0.692025988,0.412589281
1869,0.662677131,,0.584249685,0.333014299
1870,0.52078961,,0.851801333,0.532896528
1871,0.516228714,,0.848255707,0.609945807
1872,0.658427012,,0.681982306,0.484548985
1873,0.694016545,,0.819478155,0.393588107
1874,0.711028264,,0.875806601,0.364959187
1875,0.636816371,,0.781971339,0.201259983
1876,0.668032789,,0.776433874,0.142824581
1877,0.751657067,,0.813990263,0.521433143
1878,0.705254488,,0.811811354,0.755295443
1879,0.762061394,,0.664346557,0.932403363
1880,0.667829984,,0.619207939,0.87640187
1881,0.473250257,,0.386182996,0.646210562
1882,0.717344684,,0.569688196,0.782547903
1883,0.448712049,,0.590138472,0.869303637
1884,0.48368863,,0.133596135,0.939145423
1885,0.341485787,,0.187525679,0.924873337
1886,0.38332844,,0.394787444,0.9173799
1887,0.381502082,,0.377560566,0.926417929
1888,0.207149236,,0.372670231,0.817170379
1889,0.118912347,,0.378492366,0.721894522
1890,0.212948479,,0.306121133,0.577344281
1891,0.229877151,,0.346485515,0.288374551
1892,0.257076192,,0.321164845,0.066888172
1893,0.399629636,,0.229727307,0.164143935
1894,0.32855393,,0.11525793,0.256682039
1895,0.362097911,,0.29514563,0.286979114
1896,0.374562829,,0.268788368,0.265078956
1897,0.365404729,,0.22172201,0.362822292
1898,0.247147488,,0.288449593,0.600430197
1899,0.375315626,,0.250106423,0.63505598
1900,0.462514635,,0.135436052,0.676775827
1901,0.550598452,,0.087558195,0.716339514
1902,0.419791183,,0.271363845,0.701608609
1903,0.681453769,,0.239560598,0.674535566
1904,0.454200325,,0.277965047,0.613636351
1905,0.536596024,,0.262351786,0.555127125
1906,0.619277591,,0.149095325,0.337250208
1907,0.629886944,,0.143316553,0.281656499
1908,0.526431471,,0.149634827,0.353811721
1909,0.522007529,,0.250577035,0.313550423
1910,0.493213393,,0.14141368,0.347603526
1911,0.479765073,,0.201959997,0.388100452
1912,0.379693202,,0.304182288,0.400144784
1913,0.433481401,,0.221605947,0.270000831
1914,0.378537725,,0.264563299,0.075101216
1915,0.373614519,,0.233473937,0.094567105
1916,0.372120194,,0.210466956,0.085643295
1917,0.393827376,,0.300322465,0.161206639
1918,0.524634772,,0.358363341,0.318658328
1919,0.425046307,,0.271784723,0.169471222
1920,0.374869879,,0.359222741,0.082670921
1921,0.335200228,,0.279585132,0.048467801
1922,0.372468822,,0.298835867,0.077275921
1923,0.347314558,,0.382617234,0
1924,0.296131499,,0.298218806,0.106474359
1925,0.272547663,,0.365906785,0.244321644
1926,0.505051597,,0.374651486,0.338528837
1927,0.519644674,,0.371979867,0.237674611
1928,0.427255019,,0.309138294,0.331661847
1929,0.323783346,,0.170802304,0.314078825
1930,0.507951121,,0.347199966,0.310741148
1931,0.44324737,,0.379799605,0.337787666
1932,0.409059859,,0.289944732,0.419015277
1933,0.466443211,,0.228163689,0.359342577
1934,0.466443211,,0.228163689,0.359342577
1935,0.466443211,,0.228163689,0.359342577
1936,0.466443211,,0.228163689,0.359342577
1937,0.466443211,,0.228163689,0.359342577
1938,0.466443211,,0.228163689,0.359342577
1939,0.466443211,,0.228163689,0.359342577
1940,0.466443211,,0.228163689,0.359342577
1941,0.466443211,,0.228163689,0.359342577
1942,0.466443211,,0.228163689,0.359342577
1943,0.466443211,,0.228163689,0.359342577
1944,0.466443211,,0.228163689,0.359342577
1945,0.466443211,,0.228163689,0.359342577
1946,0.466443211,,0.228163689,0.359342577
1947,0.466443211,,0.228163689,0.359342577
1948,0.466443211,,0.228163689,0.359342577
1949,0.466443211,,0.228163689,0.359342577
1950,0.466443211,,0.228163689,0.359342577
