Air,BaseJump,BearPark,Bike,Bus
0,0,0,-0.14880316,0
0,0.07959733,0,0,0
0.00248963,0.00660349,0,0,0
0,0,0,0,-0.01896847
0.00242088,0,0,0,0
0,-0.01994579,-0.05817632,-0.01469147,0
0,-0.0385385,-0.01432696,0,0
0,0,-0.04902817,0,0
0,0,0,0,0
0.03865251,0,0,0,0.00846556
0,0,0,0,0
0,0,0,0.07805004,0
-0.0360941,0,0,0,-0.00303257
-0.01180592,0.03512296,0,0,0
0,0,0.06675141,0,0
0,0,0,0.02263729,0
0.00237665,-0.03532934,0,0,-0.01156378
0,-0.03967479,-0.07858385,0.04176561,0
0,-0.05497847,0,0,0
-0.02583972,0,0,0.01817548,0.00301739
0,0,0,0.03263337,0.06058231
0,0,0.03665374,0,0.01598338
0.01250554,0,0,0,0
0.00337851,0,0,0,0
0.00505479,0,0.04464973,0,0
0.08989636,0,0.04284323,0,0
0,0.05182978,0.02195675,0,0
0,0,0.04846229,0,-0.01725878
-0.08844771,0,0,0,0
-0.00596282,0.01127624,0,-0.08253636,0
0,0.02010477,-0.09486286,-0.22603447,0
-0.05901374,0,0,0,0
0,0.05173237,0,0,0
0,0,0.0244379,0,0
0.04998638,0,0.00063108,0,0
0,-0.00692651,0.03061708,0,0
0,0,0.01361273,0.05000097,-0.0036323
0,0,0.0264142,0,0
0,0,0,0.06892318,0
0.0487552,-0.03486769,0.01599539,0,0
0,0,0.02520807,0,0
0,0,0,0.08920466,-0.05048793
0.04813206,0.03483834,0.05004842,0,0
0,0.01878969,0.01279857,0,0
0,0.00214748,0.07604401,0.0735933,0
-0.02424147,0,0,0,0
-0.055906,0,0,0.03310197,0
0,-0.05063294,-0.05961433,0,0
0,0,0,0.05171334,0
0,0,0,0.0183349,0
-0.07332997,0.02756648,-0.04189544,0,0
0,0.02791773,-0.0227381,0,0
0,0,0,0,0
0,0,-0.00453264,0,-0.01308587
0.03112168,0,-0.04471651,-0.0121299,0
0.12128535,0.00208328,0,-0.03398463,0
0,0,-0.00351944,0,0
0,0,0,-0.01863594,-0.05490871
-0.04142179,0,-0.05218299,0,0
-0.09606955,0,0,0,-0.00887436
-0.01301576,0,0,0.00268064,0
0,0,0,0.01975847,0
0,0,-0.02053209,0.06161915,-0.01244456
0,0,0,0.00131567,0
0,0,0,0.0298975,0
-0.00454673,-0.05918972,0,0,0
0,-0.04406158,0,0,-0.00598027
0,0,0,0,0
0.01741748,0,0,-0.08419975,-0.04124701
0.03547995,0.00296007,0.06631648,-0.11530334,0
0,0.01206241,0.01219947,-0.02604421,0
0.02325682,0,0,-0.1042844,0.04679277
0,0.00511809,0,0,0
0,0.03003273,0,0,0
0,0.00703906,0,0.01112709,0
0,0.05409228,0,0,0
-0.01568446,0,0,0.01431204,0.02499421
0,0,0,0,0.13682074
0,-0.06150944,0,0,0
0,0,-0.00254039,0,0
0,0,-0.00265818,0.04237223,0
0,0,0,0.01407757,-0.01831253
0.00036398,0,0,0,0
0.00289686,0,0.01168229,0,0
0.04509979,0,0,-0.09400782,0
0.04408046,-0.01852964,0,-0.10900828,0
0,-0.05955968,0,0,0
0,0,0,0,0
-0.03604576,0,-0.02401322,0.00837157,0.01080916
0,0.00114664,0,0,0
0,0.12539263,0,0,0
0,0,0,0,-0.00789906
-0.06969257,0.03819384,0,0.02681272,0
-0.00780279,0,0,0.17068718,-0.02735539
-0.00134843,0.01900228,0,0.07265938,-0.03194528
0,0,-0.00419966,0,0
0,0,0,0.06693902,0
0,-0.00895429,-0.02870219,0.12732895,0
0,-0.16001508,0,0.01789408,-0.05693714
0.02832794,0,0,0,0
0,0,0,0,0
0,0.02519417,0,0,0.0228807
-0.06923292,0,0.02378285,0,0.04813499
-0.05006021,0,0,-0.02808349,0.00446882
0,0,0,-0.04841195,0.01390596
0,0,-0.03459924,-0.11000807,0
0,0,-0.03212265,-0.16878426,0.02989384
0,0.04554385,-0.04488288,-0.03008904,0
-0.01743503,0,0,-0.00321408,0
0,0,0,0,-0.01459222
0,-0.0235693,0,0,-0.00392032
0,0,0,0.04441315,0
0,-0.00017627,0,0.01309659,0
-0.02619922,0,0,0.05704631,0.03663127
-0.00496825,0,0,0,0
-0.0318006,0,0,0.04657725,0
0,0,0.01050734,0,0
0,0,0,0,0
-0.00238964,0,4.64E-05,0,0
0,0.03549734,0,0,0
0,0,0,0.03837396,0
0.02380108,0,0,0.03493164,0
0,-0.00360396,0,0,0
0,0,0,0,0
-0.00464747,-0.00444719,0,0.03174197,0
0,0,0,0,-0.00989925
0,0,0,0,0
0,0,-0.08170386,0.0311749,0
-0.01470309,0,0,0,0
0,0,0,0,0
0,0,0.02732198,0,0
0.03965594,0,0,0,0
0,0,0.05111861,-0.00039666,-0.01749115
0,0,0.02075777,-0.0738831,-0.01982054
0,0,0.03019184,0,-0.01220953
0,0,0,0,0
0.0817841,0,0,0.03439434,0
0,0,-0.01561996,0,0
0,0,0,0,0
0,0.05746376,0,0,-0.00890563
0.00883103,0,0.04817883,0,-0.02503087
0,0,0.02933505,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.0242764,-0.07166024,0
0,0,-0.00798779,-0.01219779,-0.07648865
-0.06274553,0,0,-0.01944322,0
0,-0.00268201,0,-0.04146364,-0.01676712
0,0,0.0069062,0,-0.00703582
0.01853316,0,0,0,0
0.02720815,0.00136539,0,-0.00811289,0
0,0,0,0,0.05414013
0,0,-0.00744512,0,0
0,-0.02140143,0,0.01197547,0.09123319
0.02721335,0,0,0,0
0,0,0,0,0
0,0,0,-0.17465957,0
0.0014303,0,-0.03974598,-0.10796358,0
0,-0.00365897,-0.08799988,0,0
0,-0.02297503,0,0,0
0,0,0,0.01070332,-0.02884616
0.05113817,0,-0.01152153,0.02531588,0
0.03268567,0,0,0.01643971,-0.04604749
0.0191669,0,0,0.00590243,0
0,-0.00691385,0,0,0
0,0,0,0,0
-0.00214422,0,0.02539332,0,0.00861372
0,0,0,0,0.03464512
0,0.03175348,0.11588767,0,0
0.05132965,0,0.00037074,-0.03383997,0
0,0,0,-0.08778068,0
0,-0.04800293,0,-0.0029068,0.06171202
-0.0515838,0,0,0,0
0,0,0,0,0
-0.03995658,0,0,0.00333659,0
0,0,0,0,-0.08624712
-0.06146312,0,0,0.0509502,0
0,0,-0.00108911,0.02093714,0
0,-0.00023217,0,0.00769182,0
-0.00256145,-0.02422805,0,0.0133468,0
-0.04227893,0,0,0,0
-0.04617831,0,0,0,0
0,-0.02107552,0,0.08652194,0
0,0,-0.05518648,0.02600905,0
0.05099164,0,0,0.07550729,0
0.06200329,0.06039218,-0.03837864,0.0713223,0.00151671
0,0,0,0.02451366,0
0,0,0,0,0
0,-0.08401661,0,0.00210076,0
0,0,0,0,0
-0.03833862,0,-0.0451187,0,0.00964936
-0.04148721,0,0,-0.14050425,0
0,0,0,-0.11909578,0
-0.02213915,0.00253529,0,0,0.01349796
-0.00231624,0,0.04256303,0,0
0,0,0,0.00859093,0
0,0,0,0.10154904,0
0,0.06271797,0.00081586,0.13418049,0
-0.06132254,0.02726375,0,0,-0.0118617
0,0,0,0,0
0,0,-0.00586403,-0.02437013,-0.03010198
0,0,-0.00481602,-0.06598072,0
0.02508801,0,0,-0.05902508,0
0,0.037211,0,0,0.01803527
0,0,0,0,0
0.06482938,0,0,0.03739295,0
0,0,0,0.04984501,0
0.04712144,-0.07019188,0.00449191,0,0
0,0,0,0,0
0,-0.01481978,0.00586626,0,-0.01200933
0,0,0,0.02063784,0
0,0,0.01778939,0,0
0.01213579,0.00078061,0,0.03947943,0.05725008
0.02886657,0,0,0,0.00481708
0.01410133,0,0,0,0
0,0,0,0,0
0,0.06345706,0.02161866,0.04901977,-0.04217388
-0.0207251,0,0,0,-0.01825702
-0.03091903,0,0,0,0
0,0,0,-0.02557155,0
0,0,-0.00721781,0,-0.01913242
-0.00087234,0,-0.00091643,0,-0.01303853
0,0,0,0,-0.01408043
0,0.05431282,0,0,-0.02496619
-0.00971455,0.00440681,0,0.08755579,0
0,0,0,0,0
0,0,0,0.05146399,0
-0.0355979,0,0,0,0
-0.0244374,0,0,0,0
0,0,0,0,0.02968384
0,0.01364964,0,0,0.00464442
0.01391517,0,0.02900863,0.03104923,0
0,0,0,0.03348258,0
0,0,0,0.00946981,0
0,0,-0.02135036,0.01309099,0
0.02537983,0,-0.02924579,0,0.05543345
0,-0.02751875,0,0,0
0,0,0,-0.04028019,0
0,0,0.04363653,0,0
0,0,0.02279817,0,0
0.00485274,0,0,-0.10391074,0
0,0,0,0,0
0,-0.02846884,0,0,0
0.00061969,-0.01702181,0.01518816,0,0
0,0,0,0,0
0.04950441,0,0.01329586,-0.22781923,0.00278859
0.01149916,0,8.25E-05,-0.01100522,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0.14107778,0
0.0149249,-0.06924376,0,0,-0.0085605
0,0,0,0,-0.03827274
0,0,0,0,0
0,0,0,0.02363618,0
0,0,0.00917016,0.12949478,0
0,-0.00758792,0,0.03636658,0
0.0159412,-0.00398897,0.03345637,0,-0.01853962
0,0,0.00608759,0,0
0,-0.03882131,0,-0.00146391,0
-0.01736196,0,0,0,0
0,0,0,0,0
0,0.08487236,0,0,0.02648582
0,0,-0.08464561,0.01268266,0
-0.00266719,0,0,0,0
0,0,0,0,0
0,-0.00702089,0.01091569,0,0.00442436
0.02810627,0,0.06096704,0,0
0.02963629,0,0,-0.05411354,0
0,0,0,0,-0.01214746
0,0,0,0,0
-0.01773115,-0.01009076,-0.01654667,0.02340408,0
0,0,0,0.02233858,-0.00063566
0,0,0,0.03004301,0
0.02345846,0,-0.05064101,0,0
0,0,0,0,0
0.00802246,0,0,-0.0037126,-0.04472004
0.01921771,0,0,0,0
0.00043407,0,0,0,0
0,0,0,0,0
0,-0.04582511,0.10273047,0,-0.00282186
-0.00923755,-0.0296967,0,0.10491891,0
0,0,0.01341916,0,0
-0.0112634,0,0.01448092,0,0
0,0.03984981,0,-0.03395544,0
-0.01883875,0.00243381,0,0,-0.00603131
0,0,0.11264827,-0.02687089,-0.01906852
0,0,0,-0.00441787,0
0.0243106,0,0,0,-0.00285833
0,-0.00338889,0,-0.05625101,0
0.05869449,-0.01541632,0,-0.02567631,0
0,-0.03337889,0,-0.03177877,0.0239255
0,-0.02966315,0,-0.01741874,0
0,-0.00335117,0,0,0
0,0,-0.00614006,0,0
-0.02602575,0,0,0,0
-0.07185393,0.0660908,-0.01934659,0,0
0,0.0743382,0,0,-0.03109788
0,0,0,0,0
0.00255067,0,0,0.00016529,0
0.0273533,0.01011721,-0.06697162,0,0.0268711
0,0,-0.05647102,0,0.02299053
0,0,0,0,0.00178622
-0.00047656,-0.02467163,0,0,0
0,0,0,0,0
0,-0.03697338,0,-0.0079244,0
-0.01291001,-0.00918406,0,-0.03994771,0
-0.01815326,-0.0322369,-0.02424342,-0.03803776,-0.0121505
0,0,0,0,-0.00335564
0,0,-0.04533466,-0.08506916,-0.02461059
-0.00085062,0,0,-0.0494494,-0.02924766
0,-0.03644994,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,-0.00859071,0,0
-0.00012639,0,0,-0.02492949,0.02119415
0,-0.03932943,0,-0.01429053,0
0,-0.00456152,0,0,0.11326222
-0.01195096,0,0.00205777,0,0.01152184
0,0,0.02179201,0,0.04741094
0,0,0,0.02063684,0
0,-0.00315444,0,0,0
0,0,0,0,-0.04908853
0.0009527,0,0,-0.00763078,0
0.06090777,0,0,0,0
0,0,0,0,0.00423065
0,0,0,0.03904579,0.01522882
-0.02559314,0,0,0.04711919,0
-0.05161485,-0.04534852,0,0,0
-0.00712128,0,-0.03702302,0,0
0,0,0,-0.02878324,0
0,0,0,-0.07335103,0
0,0,0.01426026,0,0
0,0,0,0,0
0.02043953,0.00736102,0,0.00213536,0
0,0,0,0.05325386,0
0,0,0,0.04813522,0
-0.00492384,-0.02013293,0,0,0
0,0,0,0,-0.01663028
0,0,0,0,0
0,0.00915388,0,-0.04362055,-0.01948803
0,0,-0.02773118,-0.18746069,-0.01254144
0.01845848,0,0,0,-0.0020218
0,0,0,0,-0.00793699
0,0,0,-0.02531212,0
0,0,0.0569276,0,-0.00013485
0,0,0,0,-0.03338694
-0.0479521,0,0,0.04707412,0
0,-0.00014744,-0.02847709,0,0
-0.00861389,-0.00206765,0,0.04449714,-0.01500244
-0.00132544,0,-0.02371622,0.00705655,0
0,-0.01262143,0,0,0
0,-0.01189672,0,0.05474169,0
0,0,0.03953415,0.00588776,0
0,0,0,0.01240339,0
0,0,0,0.10704865,0
-0.11835793,0.00306168,0.02673583,0.0595456,0.00177709
0,0,0,0,0
0,0,0,0,0
0.00401235,0,-0.05151835,0,0.00066882
0.05574687,0,-0.02139309,0.01832881,0
0,0.05459815,-0.06670064,0,0
0,0,0,0.06373101,0.03097296
-0.03286795,0,0,0,0
0,0.04484122,0,0,0
0,0.03046625,0,0,0
0,0,0.01650149,0,0
0.03456718,0,0,0,0
0.06631742,-0.00797116,0,0,0
0,-0.02419755,0,0,0.00782915
0,0,0.03593535,0,0.00276927
0,0,0,0,0
-0.01209451,0.00802166,0,0.01510554,0.00289312
0,0.00500395,0.02293032,0,0
-0.00479659,0.02933725,0,0,0
-0.06672327,0,0,0,0
0,0,0.0096769,0,0.01291886
0,-0.00657568,0,0,0.02328161
0.00178266,0,0,-0.00668652,0
0.0343279,-0.05834807,0,-0.00342655,0
0,0,0,0,-0.02823836
0,0,0,0,0
0.005484,0.00842114,0,-0.04630877,-0.02771394
0,0,0,0,0
0,0,0,0,0
0,-0.00448692,0.0149987,0,0
0,-0.003284,0,-0.00731266,0
-0.02641392,0,0,0,0.00592678
0,0,-0.00969131,0,0
-0.01505594,0.0594256,0,0,0.01113278
0,0,0,0,0.00244023
0,0,0.01223787,-0.00199544,0
0,-0.02635997,0,0,0
0,0,0.0064876,0,0
0,-0.02198882,0.03403911,0,0
0.02873175,0,0.02722101,0,0.01842326
0,0,0,0.093045,0
0,0,0,0,0
0,0,-0.00176111,0,0
0.00671405,0.00842296,-0.01764896,0,0
0.0092073,0,0,0,-0.01442888
0,0,0,0,0
0,0,0,0,0
-0.01403559,0,-0.0616796,-0.00364967,0.02223883
-0.03315945,0,-0.00238193,-0.01801379,0
-0.00115957,0.0137778,-0.05155746,0,0
0,0,0,0,0
-0.02489865,0,0,0,0
-0.04352319,0,0,0,0
0,0.01584073,0,0,0
0,0.02184464,0,0,0.00599072
0,0,0,0,0
0,0,0,-0.0357962,0
-0.0840121,0.01378123,0,0,0
0,0.01029516,-0.01258548,0,0
0,0.01762917,-0.00679963,0,0
0.00111521,0,-0.05744901,-0.00462407,0.02162822
0,0,-0.02802338,-0.01141523,0
0,0,-0.03284209,0,0
0,0,0,0,0
0.05805454,0,0,0,0
0,0,0,-0.02780823,0
0,0,0,0,0
-0.03283338,-0.06073929,0.02252909,0,0.00696436
0,-0.00100357,0.02582137,-0.01184428,0
0,-0.08802472,0,0,0
0,0,0.01788773,0,-0.03854217
0,0,0,0,0
0,0.0120487,0.0044878,-0.00370146,-0.03943989
0,0,0,-0.04435502,0
0,0.08027923,0,0,0
0,0,0,-0.00182596,0
0.00795353,0,-0.02541123,0,0
0,-0.02782235,-0.00710461,0,0
0,0,0,-0.08384339,0
-0.03766269,0,0,0,0
0,-0.13418221,0.01893867,0,0
0,0,0,0.00222551,0
0.01880217,-0.0759469,0.04400075,0.00390096,0
0.01445343,0,0.01937752,0,0.02954882
0.01970558,0,0,0.00181979,0
0,0.05551155,0,0,0
0,0,-0.01097907,0.01501991,0
-0.03920495,0,-0.00232226,0,-0.0034254
0,0,0,0,0
0,0,0,0,0
0.04768382,0,0,0,0
0,0,0,0,0.02112339
0,0.01640791,0,0.04022558,0
0,0,0.05308812,0.01829173,0
0,0.02080043,0,0,-0.00386971
-0.02132512,0.00641521,0,0.0649619,0
0,0.0995664,-0.00596159,0,0
0,0.03362877,-0.03506777,0,0.0541913
0.01411862,0.04056666,-0.00676948,0,0
0.01418637,0.00444932,0,0,0
0,0,0,0,-0.00319861
0,0,0.04103243,0,-0.03170757
0,-0.05173915,0,0,-0.00805831
0,-0.01445112,0,-0.0083717,0
0,0,-0.01916629,0,0
-0.03978025,0,-0.04015395,0,0.0136044
0,-0.03165545,0,0.00199763,0
0,0,-0.08306122,0.01274338,0
0,0,-0.02908157,0,0
0,0.01084465,0,0,0.03038093
0,0,0,-0.03797699,0.01245911
0,0,0.05082237,0,0
0,0,0,0,0
0,-0.00928362,0.0736932,0,-0.0330547
-0.03179768,-0.00401099,0,0,0
-0.00291404,0,0,0.04722333,-0.02819074
0,-0.09001934,0,0,-0.00773072
0,0,0.05163513,0,-0.02474869
0,0,0,-0.04175344,-0.00590308
-0.00978176,0,0.02165497,0,0
-0.04890017,0,0.01102253,-0.05553468,0
0,0,0,0,0.01350316
0,0,0,0,0.00775166
0,0,-0.0295286,0,0
0,0,0,0,0
-0.00440463,0,0,0,0
-0.01720955,0.02235807,0.02171501,0,0.01641979
0,0,0,0,0
0,0,0,0,0.04126684
0,-0.00756955,-0.00240134,-0.03744451,0
0,0,-0.11384761,0,0
0,0,0,0,-0.04164194
0,-0.05367251,-0.07314529,0,0
0,0,-0.00632294,-0.07709174,0
0,-0.01382917,0,-0.10253341,0.02961298
-0.01570621,-0.02748816,0,-0.05555443,0
0,0,0.02308235,0,0.0115281
0,0,0.06990072,0,0
0,0,0,0,0
0,0,0,0.04024281,0
0,0,0,0.08833912,0
0.02404975,-0.05374612,0,0.03176333,0
0.03574631,-0.02653597,0,0.05282267,0
0,0,0.02271872,0,0.00212235
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0.01528434,0,0,0,0
0.00551264,0,0.00682451,0.03292738,-0.00822383
0,0,0,0,-0.02099251
0,0.0003948,0.06942404,0,0
-0.01471896,0,0,-0.04460954,0
0,0,0,0,0
0,-0.00578823,0,-0.09932199,0
0,0,-0.03649787,-0.03378931,-0.02409541
0,0,-0.04236117,0,0
0,0,0,0,0
0,0,-0.01538427,0.00919895,0
0.00614536,0,0,0,0.01512296
0.00625886,0.01665365,0,0.12717558,0
0,0.00106412,0,0,0
0,0.00697556,0,0.00473795,0.00189108
-0.01325196,0.10514461,0,0,0
0,0.08375169,0,0.02126485,0
0,0.01013442,0,0.07052253,0.0287958
0.00375678,0,0,0.07183394,0.00421204
0,0,0,0.0648004,0
0,-0.04885545,0,0.02696122,0
0.05464355,0,-0.00264697,0,0.00039303
0.00887475,0,-0.04280705,0,0
0,0.09448329,0,-0.00052932,0
0,0,0,0,0.03054262
-0.00504889,0,0.0494447,0,0.00610727
0,-0.06112771,0,-0.02199873,0
0,-0.07558469,0,-0.02769404,0
0,0,-0.01353878,-0.07688437,0.02191642
0,-0.01575693,0,-0.09245857,0.00419515
0,0,0,0,0
0,0,-0.05701085,0,0
0,0.01444274,0,0.0430154,0
0,0.0140418,-0.05350075,0.0092934,-0.02376343
0.02987604,0,0,0,-0.01200921
0.05339243,0,0,0,0
0,0.0583543,0,0,0
0.00126297,0,0,0.00189785,-0.04901899
0,0,0.01643973,0,0
0,0.01542745,0,0,-0.07015742
0,0.03311536,0,0,0
0,0,0.01927169,0,0
0,0,0,0,0
0,0,0,0,0
0,-0.04398293,0,0.04956945,0
0,0,-0.01970778,0,0
0.00056285,0,-0.04128917,0,0.01513775
0,0.01499696,-0.01379757,0,0.04574489
0,0.05100859,0,0.03333538,0
0,0,0,0,0
0,0,0,0.01112574,-0.00165152
0,0,0,0,0
-0.05015164,0,0,0,-0.02117595
0,0,0.00463771,0,0
0,0.03661917,0,0,0
0,0.00754283,4.99E-05,0.02966738,0.00047569
0,0,0,0,0.04272723
0.09622374,0,0.00478131,0.02831227,0.03700954
0,0,0.02656366,0.00471006,0
0,0,0.00163759,0,0
0.03775462,0,0,0,-0.01636012
0,0,0,0,0
0,0,0,0,0
0,0,0.07598713,0.01228248,0
-0.0280256,0,0,0.0234486,0.04780671
-0.02172355,-0.02886776,0,0,0.00128466
-0.06126418,0,0,0,0.02609492
-0.06285015,0,0.01685853,0.03190166,0
0,0.01068793,0,0,0
0,0.01861247,0,0,0
0,0.0196811,0,-0.0272162,0
0,0,0,0,-0.02012067
0,0,0,0,0
0,0,0,0.02951516,0
0.0169972,0,0,0.04753523,-0.00965751
0.02979327,0.01384023,-0.0229229,0,0
0.04518559,0.05125587,0,0,0
0.0256893,0,0,-0.07301862,0
0,0,0,-0.00408542,0
0.01160635,0,0,0,-0.01716046
0,0,0,0,0
0,0,0,0,0
-0.02780716,0.00660402,-0.01579006,0.03864751,0
0,0,0,0,0
0,0.03110805,-0.01540668,0,0
0.03528128,0,0,-0.00052168,-0.01215847
0.04833271,0,0,-0.0457774,-0.02680728
0,-0.02958897,0,-0.00975273,0
0.01900712,0,0,0,0
0,0,0.01040239,0,-0.08360329
0.05028262,0.00869056,0.01519361,0.02326044,-0.00691529
0,0,0,0,0
0,0,0,0,-0.00381544
0.04264692,0,0.02052367,0,0
0.02544485,0.01319084,0.00895989,-0.15457657,0
0.02821242,0.02816427,0,0,0
0,0,0.06709947,0,-0.00241825
0,0,0.01985034,0,0
-0.05847208,0,0,-0.01303477,0
0,0,0.0013592,-0.00062282,0
0,0.00711279,0,0,0
0.05055529,0,0,0,-0.01341259
0.003984,0,-0.03009568,-0.10285862,0
0.00262778,0,0,-0.23683943,0
0,-0.03414822,0,0,0.07515984
0,-0.05282922,0,0,0
-0.07225946,0,-0.03029445,0,0.00172693
-0.01181842,-0.01777809,0,0.02969019,0
0,-0.02056206,0,0.14120369,0
-0.01203789,0,0.00278229,0.1652415,0
0,0,0.04194288,0.05278726,0.00412201
0,0,0,0.06098022,0
-0.09007295,0,0,0,0
-0.01982708,0.04722496,-0.00937093,0.06537487,0
-0.03914999,0,0,0,0.00773742
0,0,0,0,0
0,-0.01214308,0.01162014,0,0
-0.05579349,0,0,-0.02015802,0.04060493
-0.00435539,-0.06943005,0.00225296,0,0
-0.01990293,0,0,0,0
0,-0.02916458,0,0,0
0,0,0,-0.07546659,0.00823201
0.02320959,0,-0.01348363,-0.27336837,0.00554813
0,0,-0.01607491,-0.04460858,0
0,0,-0.0117505,0,0
0,0,0,0,0.02036757
0.07645422,0.03269015,-0.02466812,0.0657826,0.03755411
0.00228119,0,0,0.02090554,0
0.06160076,0,0,0.04205748,0
0,-0.02323934,0,0,-0.08720588
0,0,0.0151172,0,-0.00906979
0,0,0,-0.09513183,0
0,0.04496078,0,-0.03133161,0
0,0,0,-0.07233652,0
-0.0008694,0,0,0,0
0,0,0,0,0
0,0.00346546,0,0,0
0.00239997,0,0.01409708,0,0.01170416
0,0.01227258,0,-0.00251328,0.01469333
0,0.00686993,0,-0.03682357,0.00825938
-0.00164183,0,0,0,0
0,0,0.00372711,-0.05365768,0
0,0.07289334,0,0,0
0,0,0,0,0
0,0,0.05716963,0,0
0,-0.10990827,0,0.02733769,0.00156457
0,0,0,0,0.00256354
0,0,0,0,0.01997211
0,0.10184406,0,0,0
-0.00386183,0,0,0,0
-0.03597661,0.03752561,0,0,0
0,0,0,-0.00302991,0.02522823
0,0,0,0,0
0.00621324,0,0,0,0
0.0153649,0,-0.05168595,0.09305843,0
0.05280001,0.00375294,0,0.03087003,0
0,0.00351218,0,0.02971342,-0.03482478
0,0,0,0.00685554,-0.02094466
-0.00802695,0,0,0.06887444,0
0,0,0,0,-0.00726819
0,0,0,0,0
0,0,0,0,0
0,-0.00410383,0,0.04132568,0.00683853
0,-0.03783187,0,0,0
0,0,0,0,0.00940629
-0.05360832,0,0,0.02882352,0
0,0,0,0,0
-0.00456855,0,0,0,-0.02892998
0,0.00134737,0.0042537,-0.02752261,0
-0.0227468,0,0,0,0
0,0,0,0,0
0,-0.00258945,0.06140317,-0.02015626,0
0.00049017,-0.03139411,0.00381661,-0.0843131,0
0,0,0,0,-0.00770992
0.05209916,-0.00938871,0,-0.02063947,0
0,0,-0.0165474,-0.01763061,0
0,0,0,0,0
-0.04517209,0,0,0,-0.01926371
-0.01558571,0,0.01455313,-0.10996698,-0.00620618
-0.04100098,0.04450644,0,0,-0.01453449
0,0,0,0,0
0,0,0,0,0
0.08662826,0,0,0,0.00527068
0,0,0,-0.06414796,0.05902041
0,0,0,-0.02416425,0
0.00546581,0,0,0,0
0.00023321,-0.0046008,0,0,0
0,0,0.00738957,0.0767323,0
0.02685989,0,0,0,0.01421577
0,0,0,0.01984798,0
0,0,-0.0025985,0.03141663,0
0,0,0,0.05988063,0
0,-0.00988333,0,0,0
0,0,0.00593596,0,0
0,0,0,0,0.01510008
0,-0.02796264,0,0,0
0,0,-0.01401097,0.02298765,0
0,0,-0.00103955,0,0
0,0.04076057,0,0,0
-0.02716931,0,0,0,-0.0226811
0,0,0.00802171,-0.0409563,0
-0.0460464,0,0.04704893,-0.09411609,-0.01303536
0,0,0.00862361,0,-0.02291419
-0.06047306,0,0,0,0
0,0,0,0.00163638,0
0,-0.01561328,0,0,0
0.02582155,0,0,0,0.06656187
0.01105586,0,0.02127781,-0.00167712,0.00262651
0,0.03688576,0,-0.00014046,0
0,0,0,0,0
0,0,0,0,0
-0.00343321,-0.03795945,0,0.01270327,0.00279788
-0.1224533,0,0,0.02968218,0.02161149
0,-0.01230447,0,0,0
0,-0.01807168,0,0,0
0.02209561,-0.00520669,0,0.06282869,0
0,0,0.0531861,0.14907708,0
0,-0.01302652,0,0,0.02009587
0,0,0,0,0.00787645
0.02616184,0,-0.02972719,-0.10823592,0
0.02461656,0,-0.02296266,0,0
0,0,0,0,0
0,0,0,0,0
0,-0.00624544,0,0.01951361,0.02701386
0.03667696,-0.00224589,0,0.01946298,0.00353618
0,0,0,0,0
0,-0.01559573,0.00515715,0,0
-0.031801,-0.01417664,0,-0.00136854,-0.03465889
0,-0.0172374,0,-0.00319032,0
0,0,0,0,0
0,0,0.03948143,-0.09568428,0
0,0.05323035,0.01413004,0,0
0,0,0,-0.08960802,0
0,0,0,-0.01635958,0.0104616
0,-0.05470673,0,0,0.01745632
0.04294224,0,-0.08552112,0,0.01376689
0.02261996,0,0,0.03911739,0.0160236
0.0216085,0.01308823,0,0,0
0,0,0,0.01882655,0
0.00032543,0,0,0,-0.04749399
0.02259084,-0.01629774,0.02835741,0,0
0,0,0,-0.08885285,0
0,0,0,-0.03521143,0.01126523
-0.07274416,0.00074395,0,0,0
0,0,0,0,0
-0.00743703,0.00362999,0,0.05391526,0
0,0,0.02370463,0.04468246,0
0,0,0,0.03248167,0
0.00312471,0,0,0.07275949,0.00073068
0,0.03461765,-0.02564421,0.02343332,0
0,0,-0.00688594,0,0
-0.01666174,0,-0.03511556,0.01702589,0
0,-0.02194465,-0.0016251,0,0.01203492
-0.01924167,0,0,0,0
0,0,0,0,0
0,-0.00510247,0,0,0
0,0,0,0,0.06714452
0,0,0.00949856,-0.01710358,0
0,0,0.075944,0,0
0,0,0,0,-0.12308711
-0.02202553,0,0,0.00978637,0
0,0,-0.05316057,0,-0.01707553
0,0.0013218,0,0,-0.00231753
-0.02394336,0,-0.00164637,-0.02888103,0
0,0.03517764,0,0,0
0,0,0,0,0
0,0,0.00068603,0,0
-0.04431405,-0.00384275,0.0494773,0,0
0,0,0,0.00137019,-0.00560895
0,0,0,0,-0.02378974
0.02262933,0,0,0,-0.02460079
0.0333906,-0.01770469,0,0.01081994,-0.0088796
0.02223037,-0.00028503,0.01195735,0,0
0,0,0,0.0075556,0
0,0,0,0.00047747,0.02659122
0.0391148,0,0,0,0.01020703
0.01051097,0.03256317,0,0,0
0,0.02845568,0,0,0
0,0,0,-0.00586607,0
-0.04069998,0,0,0,0
0,-0.04561821,0,0,0
0,0,0,0,0.01946335
0,0,0,0.00343998,0.02777144
0.04041171,0,0,0,0
0,0.0102264,0,0,0.01801507
